,srcid,field,root,root-1,sigma,fwhm_snr,PBroad,PCauchy,REH,AdG,JEG,Old Comments,New Comments,final
458,39719,EGS,rubies-egs53-nod-v3,None,0.9867295545187393,4.435617065848882,0.6762247625880183,0.5195579336566494,0.0,,0.0,Wrong input redshift (off by 0.05 or so),,
459,150839,UDS,rubies-uds22-nod-v3,None,0.983304839122002,2.1223284559798956,0.6745425708212283,0.0033863231992289924,,,,,,
460,24458,UDS,rubies-uds43-nod-v3,None,0.9805206811136398,2.126929356905778,0.6731708338509834,9.101246256076556e-81,,,,,,
461,41374,UDS,rubies-uds2-nod-v3,None,0.9797986171680862,2.1128956475676053,0.6728144651471522,5.221588907788084e-56,,,,,,
462,21740,EGS,rubies-egs52-nod-v3,None,0.9693163554082487,3.170352571279969,0.667612628613984,7.437409651704074e-36,0.0,0.0,0.0,,,
463,12610,UDS,rubies-uds41-nod-v3,None,0.9588206627203845,3.649683545309126,0.6623509019755999,4.081105227622691e-10,1.5,1.0,,,,
464,6596,UDS,rubies-uds42-nod-v3,None,0.956021609786575,2.705909939496072,0.6609386831169332,1.0273575575549355e-07,,,,,,
465,160043,UDS,rubies-uds22-nod-v3,None,0.9553471714370046,0.8434757014011933,0.6605978399030288,2.1275324647442664e-217,,,,,,
466,36143,EGS,rubies-egs53-nod-v3,None,0.9492360387020652,4.831868621892182,0.6574994239493482,9.518986081784551e-05,,,,,,
467,19996,EGS,rubies-egs51-nod-v3,None,0.9486463289267772,3.5267971887803014,0.6571994803453457,0.031102642443358895,,,,,,
468,40904,EGS,rubies-egs52-nod-v3,None,0.9465397619401484,3.0692090453307936,0.6561266482815368,0.02170681141469295,,,,,,
469,15518,UDS,rubies-uds42-v4,None,0.9465052057413202,2.2670382062014034,0.6561090316541945,0.0029877713781389834,,,,,,
470,43661,EGS,rubies-egs53-v4,None,0.9446131426945136,3.6264837260621365,0.6551435852132353,0.0023511014024535683,,,,,,
471,32218,UDS,rubies-uds41-nod-v3,None,0.941067324624524,2.4940874273826874,0.6533296409293567,0.11920452472690747,,,,,,
472,42170,EGS,rubies-egs63-nod-v3,rubies-egs62-nod-v3,0.9390138176156763,1.8850265245762452,0.6522763499203797,0.05607674471505847,,,,,,
473,63815,EGS,rubies-egs61-nod-v3,None,0.922202772415014,2.06396799202902,0.6435771827530755,2.6164211948633923e-27,,,,,,
474,40505,UDS,rubies-uds41-nod-v3,None,0.9149159153588461,3.135016101914823,0.6397642258058599,0.000509711284886286,,,,,,
475,32052,UDS,rubies-uds1-v4,None,0.9139298810602015,6.442122197010612,0.6392463087208108,0.9999999562984435,,,,,,
476,144540,UDS,rubies-uds21-nod-v3,None,0.9128053364509656,1.4398918731823336,0.638655068804286,5.77252171107198e-26,1.0,,,,,
477,71096,EGS,rubies-egs62-nod-v3,None,0.9002684126658833,5.515170257831598,0.6320225733555238,1.7467631768012303e-16,,,,,,
478,57113,UDS,rubies-uds2-nod-v3,None,0.8996362218464223,2.447214849958578,0.6316861256144449,0.03519912368316857,,,,,,
479,23535,EGS,rubies-egs51-nod-v3,None,0.8948452104239808,1.4581703430396435,0.6291301613596566,2.4202763654001254e-38,,,,,,
480,150797,UDS,rubies-uds22-nod-v3,None,0.8920868657395676,2.6887830881831234,0.6276536257336685,0.0022157472533293767,,,,,,
481,40508,EGS,rubies-egs52-nod-v3,None,0.8919303979038635,1.6043987554234445,0.6275697598069067,3.0482963388842914e-19,,,,,,
482,63264,EGS,rubies-egs61-nod-v3,None,0.8906184123938813,1.82770246856412,0.6268660820461348,8.313127158318483e-16,,,,,,
483,25438,UDS,rubies-uds41-nod-v3,None,0.8835793935993538,1.9382000365868557,0.6230766931675666,1.2962731129157981e-115,,,,,,
484,69821,EGS,rubies-egs61-nod-v3,None,0.8781234898910174,2.220869963814732,0.6201232932834705,1.285213621543215e-08,0.0,0.0,0.0,fitting in absorption,,
485,37939,UDS,rubies-uds2-nod-v3,rubies-uds1-nod-v3,0.8768364254531567,2.358572245211194,0.6194245088038061,3.117941100652797e-58,,,,,,
486,19865,EGS,rubies-egs51-nod-v3,None,0.8744746563865196,1.5045088865773941,0.618140183888308,0.0014214135220279429,,,,,,
487,58967,UDS,rubies-uds2-nod-v3,None,0.8725218141235316,2.5736539186373713,0.6170762269609298,2.1703993640162899e-10,0.0,,,,,
488,75319,EGS,rubies-egs61-nod-v3,None,0.8674269742186641,3.950708572696791,0.6142918924075286,0.9991636420652721,,,,,,
489,21534,EGS,rubies-egs51-nod-v3,None,0.8629763450630645,3.3856209326000513,0.611849527111471,9.463837852670972e-06,,,,,,
490,162865,UDS,rubies-uds21-nod-v3,None,0.8538939297217266,2.886458095374881,0.6068362367187781,0.05927075194007355,,,,,,
491,28454,UDS,rubies-uds43-nod-v3,rubies-uds41-nod-v3,0.85273849724112,2.817666590247761,0.60619566291243,0.15932493044732834,,,,,,
492,158070,UDS,rubies-uds23-v4,None,0.8496019093504927,4.086487935335413,0.6044535499426105,0.7874649989479728,,,,,,
493,123381,UDS,rubies-uds22-nod-v3,None,0.8440709539947816,2.385993008585267,0.6013702424713372,0.001714436072104794,,,,,,
494,26987,UDS,rubies-uds43-nod-v3,None,0.8438176374614365,1.601604398911986,0.6012286819290719,9.139384808579305e-12,,,,,,
495,40133,EGS,rubies-egs53-nod-v3,None,0.8429455541858437,3.5936186802673777,0.6007411053813877,0.42595130726808667,,,,,,
496,46803,EGS,rubies-egs63-nod-v3,None,0.8401470685699176,1.9769421797474813,0.5991740679122782,4.3409862278488534e-145,,,,,,
497,41251,EGS,rubies-egs62-nod-v3,None,0.8393464031211133,2.460478670841093,0.598725049209033,1.1648540699138446e-54,,,,,,
498,-10,EGS,rubies-egs51-nod-v3,None,0.8372673207090646,2.2491437908751672,0.5975576760694417,0.00041180151002149823,,,,,,
499,42221,EGS,rubies-egs62-nod-v3,None,0.8314539201863863,2.2707549640078675,0.5942827506878919,4.798424313669706e-92,,,,,,
500,42868,EGS,rubies-egs62-nod-v3,None,0.8276949898510244,1.5927538896572613,0.5921567427636213,7.6560395963715e-161,,,,,,
501,48820,EGS,rubies-egs53-nod-v3,None,0.8250181764103004,1.826616993854554,0.5906387285780174,0.07450945704556493,,,,,,
502,39991,UDS,rubies-uds33-nod-v3,None,0.8167063411235997,2.0092082966556224,0.5859037333362315,7.610843384891863e-86,,,,,,
503,18464,EGS,rubies-egs52-nod-v3,None,0.8144862430665561,2.049371553766826,0.5846335499514573,3.9311186383355883e-44,,,,,,
504,48492,EGS,rubies-egs62-nod-v3,None,0.8143937770215086,2.206905016024273,0.5845805975259334,6.637303287961572e-28,,,,,,
505,44378,EGS,rubies-egs53-nod-v3,None,0.812165150375403,2.068960976500029,0.5833031264825107,0.04613548641337173,,,,,,
506,69321,EGS,rubies-egs62-nod-v3,None,0.8106151958856134,4.132628493305089,0.5824133124802274,0.9073263956542041,0.0,,,,,
507,56000,EGS,rubies-egs53-nod-v3,None,0.8037829732360717,1.7538495262909393,0.5784776751478303,1.114240095079924e-34,1.0,0.0,1.0,,,
508,161927,UDS,rubies-uds23-v4,None,0.8033534873440493,1.0042385519562393,0.5782295491711426,7.217662187782192e-37,,,,,,N
509,19509,EGS,rubies-egs52-nod-v3,None,0.8024194704800166,2.8690396041340804,0.5776896460170491,6.356571873649564e-308,,,,,,
510,33570,UDS,rubies-uds33-nod-v3,None,0.8013167146849721,1.3350845978360033,0.577051683197951,1.727821553782953e-49,,,,,,
511,39504,UDS,rubies-uds42-nod-v3,None,0.7999921545000077,2.3967719360255186,0.5762846572687919,1.5624018711980432e-19,1.0,1.0,1.0,,,
512,19888,EGS,rubies-egs51-nod-v3,None,0.7991338796329173,2.9951098365332856,0.5757872134947289,0.7652449610207963,,,,,,
513,63002,EGS,rubies-egs53-nod-v3,None,0.7972283249867996,2.1541331434412574,0.5746815615287663,7.840492881963895e-06,,,,,,
514,25423,EGS,rubies-egs52-nod-v3,None,0.790322566688544,1.8653183214993023,0.5706605890535122,0.27532891923332,,,,,,
515,41987,EGS,rubies-egs62-nod-v3,rubies-egs63-nod-v3,0.7903098076434456,2.6851152257131448,0.5706531395361326,1.2395396782591117e-213,,,,,,
516,44075,UDS,rubies-uds1-v4,None,0.7900153367044292,3.4328184762135323,0.5704811883697832,0.9101905203341936,,,,,,
517,38036,UDS,rubies-uds41-v4,None,0.7874217771232788,4.357337452326276,0.5689649972492475,0.07182537673925249,0.0,0.0,,,,N
518,32849,UDS,rubies-uds1-nod-v3,None,0.7836436420587407,2.6695350168837035,0.5667507597072768,6.995024735201679e-67,,,,,,
519,25863,UDS,rubies-uds1-v4,None,0.7832449962736946,1.5388100679825318,0.5665167437257839,2.9715574757586076e-36,,,,,,
520,15817,EGS,rubies-egs63-v4,None,0.7807584373484732,2.2737725006819085,0.5650554166166945,0.05907970423371452,,,,,,
521,50293,EGS,rubies-egs62-nod-v3,None,0.7759614344826059,2.0108077478204396,0.5622282429890204,2.0055534049817054e-175,,,,,,
522,9953,UDS,rubies-uds42-nod-v3,None,0.7741246890863289,1.2150152081102723,0.5611429413936175,4.463765078479618e-16,,,,,,
523,21215,EGS,rubies-egs51-nod-v3,None,0.7707100834150652,2.6934109821099015,0.5591212061809518,0.0008216286567577158,,,,,,
524,40327,UDS,rubies-uds2-nod-v3,None,0.7703237991808852,3.668114704578982,0.5588921576462835,0.9992907337933729,,,,,,
525,35697,UDS,rubies-uds1-nod-v3,rubies-uds2-nod-v3,0.7687730103909939,3.5151680765674977,0.5579719262004055,0.028995069838421837,,,,,,
526,18956,UDS,rubies-uds41-nod-v3,None,0.7621263135629911,2.120930564386973,0.5540153806600125,0.6871324679301918,,,,,,
527,64580,EGS,rubies-egs62-nod-v3,None,0.7612293103639205,2.131352460665814,0.5534798856791039,9.598860797757126e-05,,,,,,
528,633,EGS,rubies-egs52-nod-v3,None,0.7590569810178267,2.016879346302291,0.5521815284614954,1.0327175401533992e-17,,,,,,
529,139518,UDS,rubies-uds21-nod-v3,None,0.7581448693761013,1.8769277962342277,0.5516357389739033,3.604118415719452e-71,,,,,,
530,28190,EGS,rubies-egs63-nod-v3,None,0.7581294510072845,2.3180598558322583,0.5516265096827314,1.3130647552056456e-07,,,,,,
531,62061,EGS,rubies-egs53-nod-v3,None,0.7571853390933325,2.5741919710964263,0.5510611676139421,1.2530946929842903e-50,,,,,,
532,14390,UDS,rubies-uds33-nod-v3,None,0.7550631077573642,1.249680965043618,0.5497888823568425,1.7255774159940945e-84,,,,,,
533,147117,UDS,rubies-uds22-nod-v3,None,0.753718890449194,1.7325323010180411,0.5489819636559639,1.5101257080873714e-55,,,,,,
534,144337,UDS,rubies-uds32-nod-v3,None,0.7526607888607159,3.2887977095490903,0.5483462216773284,5.491353234855185e-63,,,,,,
535,45148,UDS,rubies-uds33-nod-v3,None,0.7525087312332019,1.6126669540309362,0.5482548188589361,1.8389395033344997e-30,,,,,,
536,172369,UDS,rubies-uds23-nod-v3,None,0.7515493876059746,1.9952842628043916,0.5476779101100049,0.0010046415443838454,,,,,,
537,57212,EGS,rubies-egs61-v4,None,0.7496797498189152,2.6468657752870217,0.5465523934498169,0.010765411037931624,,,,,,
538,62347,EGS,rubies-egs61-nod-v3,None,0.7483757180536091,1.8841269827877904,0.545766435379591,9.762992903301217e-08,,,,,,
539,50425,UDS,rubies-uds2-nod-v3,None,0.7446690407100627,1.6987064278798345,0.5435281806064524,3.530722898874554e-20,,,,,,
540,41260,EGS,rubies-egs53-nod-v3,None,0.7412278941470751,1.6715872373694793,0.5414447269412289,0.0,,,,,,
541,46261,UDS,rubies-uds3-v4,None,0.7351251943118277,3.1354663143676578,0.537736748234659,0.20834129152815015,,,,,,
542,41667,UDS,rubies-uds3-nod-v3,None,0.7311314033550368,1.553071688204857,0.5353011054888991,0.0,,,,,,
543,16020,UDS,rubies-uds41-nod-v3,None,0.7310761198388357,2.5909850047215075,0.5352673404107765,0.0010374655625768675,1.0,1.0,1.0,bad continuum fit (overlaps),,
544,47179,EGS,rubies-egs63-nod-v3,None,0.7304616097595584,3.7604730691812747,0.5348919290433926,0.8072439519534972,,,,,,
545,15672,UDS,rubies-uds43-nod-v3,None,0.7298178574992237,2.1837541387744404,0.5344984725151485,1.2738209704990151e-73,,,,,,
546,158198,UDS,rubies-uds31-nod-v3,None,0.7265810790202067,3.2221948492591115,0.5325173774637628,3.095296955084368e-13,,,,,,
547,158766,UDS,rubies-uds32-nod-v3,None,0.7263626086185746,3.0889656221696056,0.532383492825562,0.999598794937188,,,,,,
548,144465,UDS,rubies-uds32-nod-v3,None,0.7258406311973277,1.7265310018770639,0.5320635247607334,1.72027732408835e-07,,,,,,
549,13022,EGS,rubies-egs52-nod-v3,None,0.7218884908853458,1.2240678869459816,0.529636962205661,8.160173276881167e-10,,,,,,
550,17197,UDS,rubies-uds33-nod-v3,None,0.7130155450359908,2.3202011214727243,0.5241638620527505,6.707792660493572e-11,,,,,,
551,16843,UDS,rubies-uds33-nod-v3,None,0.710734662459488,2.0262555371560773,0.5227513242851687,2.312715502136683e-100,1.0,,,,,
552,18919,UDS,rubies-uds1-nod-v3,None,0.6956592566293723,2.120377455625995,0.5133577530756325,6.383037277811333e-16,,,,,,
553,51443,EGS,rubies-egs62-nod-v3,None,0.6917914741229043,2.771485348358648,0.5109317083900552,0.06120233427494936,,,,,,
554,15034,UDS,rubies-uds43-nod-v3,None,0.6888327313119785,3.236095643004815,0.50907146467468,1.9270437680533914e-168,1.0,0.0,,,,
555,37406,UDS,rubies-uds2-nod-v3,None,0.6857758200408645,1.6881973026953716,0.5071455136666266,3.8012097957774644e-14,,,,,,
556,146995,UDS,rubies-uds23-nod-v3,None,0.684631572215855,4.8721641738320605,0.5064235611685778,0.8727277508619824,,,,,,
557,120634,UDS,rubies-uds22-nod-v3,None,0.682768172239377,1.9854846867783091,0.50524665562163,4.0952141108256715e-06,,,,,,
558,144289,UDS,rubies-uds32-nod-v3,None,0.6812635630751145,,0.5042952654752525,0.39650161689018876,,,,,,
559,57092,UDS,rubies-uds2-nod-v3,None,0.6806204105944,2.1297841757273384,0.5038882914029308,2.0716053545274385e-08,,,,,,
560,145272,UDS,rubies-uds32-nod-v3,None,0.6802075873813108,2.9161307969316366,0.5036269712005632,2.0826020407722695e-06,,,,,,
561,122590,UDS,rubies-uds22-nod-v3,None,0.6799401727424814,2.113084030908036,0.5034576565514716,5.381349627017285e-124,,,,,,
562,32941,UDS,rubies-uds43-nod-v3,None,0.6779052902138142,1.3995403818179815,0.5021682544696632,1.4262353425885107e-06,,,,,,
563,29677,UDS,rubies-uds33-nod-v3,None,0.6750105670048043,2.5541995510937734,0.500330948613837,0.9511518321001614,,,,,,
564,39544,UDS,rubies-uds42-nod-v3,None,0.674489750196093,,0.5000000000000071,0.9990508920290976,,,,,,
565,160483,UDS,rubies-uds32-nod-v3,None,0.6744897501960817,,0.5,2.4423264080126344e-05,,,,,,
566,947982,EGS,rubies-egs53-v4,None,0.6706784227715524,2.7154462362172955,0.4975745885671018,0.999999960462022,,,,,,
567,-2,EGS,rubies-egs51-nod-v3,None,0.6701673541693575,2.620110538654825,0.49724888780611826,0.0005735165036060266,,,,,,
568,57077,EGS,rubies-egs62-nod-v3,None,0.670040116949453,1.7486057443888026,0.49716778298903486,3.08549851343443e-07,,,,,,
569,22006,UDS,rubies-uds42-nod-v3,rubies-uds41-nod-v3,0.6693532634646243,2.9439383395770427,0.4967298425971735,0.4130232599942675,,,,,,
570,48747,UDS,rubies-uds2-v4,None,0.6661443749123066,1.811019567988342,0.4946811767015913,0.004113799286228633,1.0,,,prism only,,
571,47814,EGS,rubies-egs62-nod-v3,None,0.6637543313133647,1.684382479792126,0.49315244062313274,9.079134723142339e-75,,,,,,
572,20561,EGS,rubies-egs63-nod-v3,None,0.6631779982176321,1.7152488221799602,0.49278343910859684,8.117707343985368e-80,,,,,,
573,43591,EGS,rubies-egs62-v4,None,0.6628559985516727,2.298255973295125,0.49257721502067325,1.2722261097656895e-116,,,,,,
574,40990,EGS,rubies-egs62-nod-v3,None,0.6606990332763939,3.7228422683158526,0.4911946561078319,0.9966252667004508,1.0,1.0,,not sure what to make of this spectrum...,,
575,46728,UDS,rubies-uds41-nod-v3,None,0.6601856270328429,2.4375311064675538,0.4908652853515767,0.023453444261477874,,,,,,
576,-24,EGS,rubies-egs51-nod-v3,None,0.6586548142356419,2.589874001090178,0.48988254475889764,0.013626719131804478,,,,,,
577,174080,UDS,rubies-uds31-nod-v3,None,0.6573848023222896,,0.48906647883955756,1.0270119228954546e-07,,,,,,
578,70345,EGS,rubies-egs62-nod-v3,None,0.6567095950901559,3.0161536270353806,0.48863233635735887,3.7114901319711126e-33,,,,,,
579,25262,EGS,rubies-egs51-nod-v3,None,0.6554049714944046,2.2068689554582757,0.48779294850980304,8.252898759174479e-30,,,,,,
580,141410,UDS,rubies-uds23-nod-v3,None,0.6533803956444065,1.8316452013873497,0.4864889257993067,0.07486764099689003,,,,,,
581,49877,EGS,rubies-egs62-nod-v3,None,0.652249991828862,1.8833599306249822,0.48576008524845443,1.487101411996234e-101,,,,,,
582,17004,EGS,rubies-egs53-nod-v3,None,0.6518034320433741,1.1871163015441464,0.4854720126531327,0.0,,,,,,N
583,13436,UDS,rubies-uds42-nod-v3,None,0.6463484101050084,4.137532115820763,0.4819462569570715,5.169467026775529e-07,,,,,,
584,35826,UDS,rubies-uds42-nod-v3,None,0.6418154009734639,2.6317316157095627,0.47900695130041504,0.005323810310294476,,,,,,
585,150607,UDS,rubies-uds31-nod-v3,None,0.6349487747767154,1.9985384417870786,0.47453817536236986,0.007259016422843483,,,,,,
586,54857,EGS,rubies-egs63-nod-v3,None,0.6340208788304941,3.504224728862859,0.47393280361500456,3.408953277177651e-07,,,,,,
587,121219,UDS,rubies-uds22-nod-v3,None,0.6325010035355371,1.8161577630176255,0.4729404470853857,0.0009798329536987412,,,,,,
588,180520,UDS,rubies-uds31-nod-v3,None,0.6283228479061029,2.5983354589845438,0.4702075328558352,0.04432584459097241,,,,,,
589,34611,UDS,rubies-uds3-nod-v3,None,0.6282099294594924,2.987507690690942,0.4701335735392461,0.21397055241843763,,,,,,
590,37896,UDS,rubies-uds33-nod-v3,None,0.6253851769717116,2.2375832238459927,0.46828171156599885,1.4074310409873581e-50,1.0,,,I don't buy it,,
591,46839,EGS,rubies-egs62-v4,None,0.6245832368474499,1.7286708128627026,0.4677553754835946,0.0034217205213059937,,,,,,
592,38096,UDS,rubies-uds2-nod-v3,None,0.6235027842419827,,0.4670458268151798,0.23374108833074375,,,,,,
593,72615,EGS,rubies-egs62-nod-v3,None,0.6210931079835788,2.7930628300733185,0.4654616363361001,0.7641903413070816,,,,,,
594,163101,UDS,rubies-uds21-nod-v3,None,0.6188965864006688,2.3730513061259413,0.464015512545939,1.1360919200683412e-30,,,,,,
595,9981,UDS,rubies-uds43-nod-v3,None,0.6169671886731766,2.4945140967668133,0.4627436320146313,1.26265914701478e-41,,,,,,
596,130914,UDS,rubies-uds32-nod-v3,None,0.6148935954707669,1.768139451342847,0.46137500732253695,6.064200650635676e-06,,,,,,
597,117945,UDS,rubies-uds22-nod-v3,None,0.6128547514279994,1.8144262415441232,0.4600276154324955,2.6321955984671974e-06,,,,,,
598,25905,UDS,rubies-uds43-v4,rubies-uds42-v4,0.6106084439685834,1.7366560499333477,0.45854116877093437,0.002649783764861743,,,,,,
599,147703,UDS,rubies-uds22-nod-v3,None,0.6006005485836188,2.0725666525850723,0.45189392750285706,0.0007993443101986494,,,,,,
600,13268,UDS,rubies-uds33-nod-v3,None,0.5920755005193078,1.3301703493066674,0.44619996822262115,2.500995922000742e-40,,,,,,
601,4639,UDS,rubies-uds42-nod-v3,None,0.5919544672131175,1.8773452774518473,0.4461189208734229,3.5099316291948225e-09,,,,,,
602,145828,UDS,rubies-uds21-nod-v3,None,0.587016740857187,2.913661100086449,0.4428075365742959,0.013266372289701601,,,,,,
603,34103,UDS,rubies-uds33-nod-v3,None,0.583394558599491,1.8326543466138674,0.44037227995329054,9.484794756721286e-06,,,,,,
604,63630,EGS,rubies-egs62-nod-v3,None,0.5820048033114319,1.2564936646479663,0.4394365545190288,1.8831957577572917e-88,,,,,,
605,31447,UDS,rubies-uds1-v4,None,0.5793237877139856,4.824357210549579,0.4376292823603614,0.03360401208705061,,,,,,
606,53693,EGS,rubies-egs62-nod-v3,None,0.5779362391553213,2.016611484650506,0.43669283239797135,5.502672258975679e-210,,,,,,
607,17151,EGS,rubies-egs51-nod-v3,None,0.5768449859375403,2.8325057004716934,0.4359558229508813,4.477939902324884e-75,,,,,,
608,41497,UDS,rubies-uds33-nod-v3,None,0.5766396238488518,1.3970640957569922,0.43581707381698326,2.4989394286035905e-12,0.0,0.0,,,,
609,174096,UDS,rubies-uds31-v4,None,0.5741753527338272,3.489136617232154,0.4341508536977943,0.07399070107071185,2.0,1.0,,,,
610,33550,UDS,rubies-uds41-nod-v3,None,0.5740356309575436,2.161538341064179,0.43405630989753274,0.012170791481052672,,,,,,
611,19668,UDS,rubies-uds33-nod-v3,None,0.5712399929278101,2.0669234492020165,0.43216302804598705,1.1330297568448985e-306,,,,,,
612,41622,EGS,rubies-egs63-nod-v3,None,0.5711796500202402,2.789179542858864,0.43212212879554857,0.7513715139901751,,,,,,
613,73389,EGS,rubies-egs61-nod-v3,None,0.5659599746309615,1.3045169420189644,0.42857901027490497,2.8028387027946756e-58,,,,,,
614,126992,UDS,rubies-uds22-nod-v3,None,0.5637391929554091,1.230674914678334,0.4270683599735257,1.7678854381839361e-144,,,,,,
615,40800,UDS,rubies-uds43-nod-v3,None,0.5622845673536992,2.9121028745521387,0.4260778487209038,0.994868477090802,,,,,,
616,49078,EGS,rubies-egs63-v4,None,0.5612914859751165,2.8142170177738706,0.425401155287922,0.9739087688306247,0.0,0.0,,,,
617,180765,UDS,rubies-uds23-nod-v3,None,0.5567633535916426,2.035471755749236,0.4223108749560502,1.0784974933484469e-15,,,,,,
618,154025,UDS,rubies-uds32-nod-v3,None,0.5560027190707642,2.1622795501493615,0.4217910040256519,1.3238314231063237e-50,,,,,,
619,49763,EGS,rubies-egs53-nod-v3,None,0.5557502826280444,1.206663575814445,0.42161842266030203,6.37172339282663e-132,,,,,,
620,139802,UDS,rubies-uds22-nod-v3,None,0.5552907189164312,2.439031646225724,0.42130417395915304,0.005343022050416072,,,,,,
621,41466,EGS,rubies-egs53-nod-v3,None,0.5542952818300978,1.4436839465465743,0.42062322121929147,7.953166239194666e-29,,,,,,
622,59719,EGS,rubies-egs62-nod-v3,None,0.5539587991118903,1.090315309148952,0.420392957088244,2.6361378840344895e-58,,,,,,
623,122639,UDS,rubies-uds22-nod-v3,None,0.5523165968845498,2.600958435755554,0.41926853851811785,0.6483602320952321,,,,,,
624,37142,EGS,rubies-egs63-v4,None,0.5501070566710426,1.212926243532619,0.4177540531163667,1.121586497201643e-21,,,,,,
