,srcid,field,root,root-1,sigma,PBroad,PCauchy,REH,AdG,JEG,Comments,final
200,43998,UDS,rubies-uds42-nod-v3,,3.488418918006816,0.9995141138372984,0.0,1.0,0.0,,,
201,27121,EGS,rubies-egs52-nod-v3,,3.479367578403539,0.999497401309064,0.0,1.0,2.0,1.0,,
202,30949,UDS,rubies-uds41-nod-v3,,3.4608608641458583,0.9994615489726544,1.7430293497895655e-06,1.0,1.0,,,
203,3945,EGS,rubies-egs52-v4,,3.418193704855488,0.9993696177438276,6.763950732799901e-16,,,,,
204,26611,UDS,rubies-uds41-nod-v3,,3.358694927036198,0.9992168853137356,7.745760801694113e-07,3.0,2.0,2.0,duplicate of source listed further above,
205,761,EGS,rubies-egs52-nod-v3,,3.3381289887691117,0.9991565541496727,1.360002907811894e-126,2.0,2.0,2.0,need zoom JEG: broad base on narrow lines?,
206,49239,UDS,rubies-uds41-nod-v3,,3.3297378347510107,0.9991307221075852,0.0033485073298908,,,,,
207,67853,UDS,rubies-uds3-nod-v3,,3.313343726829604,0.9990781239184644,2.2524584036098693e-187,1.0,1.0,,,
208,56787,EGS,rubies-egs62-nod-v3,,3.3041631399861653,0.999047396193261,3.4366903770012517e-25,1.0,1.0,,,
209,45807,UDS,rubies-uds3-nod-v3,rubies-uds2-nod-v3,3.2833061792498883,0.9989740283185612,1.2305608084962016e-51,1.0,1.0,,,
210,72189,EGS,rubies-egs62-nod-v3,,3.2821417647771396,0.9989697820334782,3.788115066753039e-187,1.0,1.0,,,
211,47973,UDS,rubies-uds33-nod-v3,,3.2607996730402453,0.998889014991738,1.4468886195112474e-47,1.0,0.0,,Revisit,
212,63283,EGS,rubies-egs61-nod-v3,,3.2507116240565996,0.998848834416902,0.0001181202352709,1.0,1.0,,,
213,123586,UDS,rubies-uds22-nod-v3,,3.23662148528046,0.9987904626982518,1.6908035143087393e-22,1.0,1.0,,Broad OIII,
214,804335,UDS,rubies-uds42-nod-v3,,3.226186998630881,0.9987454863652996,5.6313276853830696e-99,1.5,1.0,1.0,,
215,6080,EGS,rubies-egs52-nod-v3,,3.215126187427597,0.9986961280821322,4.397668527269659e-89,,,,,
216,40021,UDS,rubies-uds2-nod-v3,,3.2037700262737534,0.9986435922341276,2.9449819746484223e-46,,,,,
217,142043,UDS,rubies-uds22-nod-v3,,3.1928582720757004,0.998591279303017,8.722215292212991e-43,1.0,0.0,,,
218,56026,UDS,rubies-uds3-nod-v3,,3.1534384896841163,0.9983864077020722,2.338102820582021e-18,1.0,1.0,,"maybe, but noisy/narrow if so",
219,19143,EGS,rubies-egs63-nod-v3,,3.119557431808793,0.998188770520166,1.6634531705221988e-11,0.0,1.0,,bad fit due to overlaps,
220,21892,EGS,rubies-egs52-nod-v3,,3.1156488534666824,0.9981645931153518,7.364106613063183e-50,,,,,
221,15818,EGS,rubies-egs51-nod-v3,,3.082545209924609,0.9979476144785172,4.8364638138530976e-300,1.0,1.0,1.0,Broad OII?,
222,46722,EGS,rubies-egs52-nod-v3,,3.06496756159837,0.997823063931378,5.673615073144155e-05,,,,Got fit as absorption,
223,16915,EGS,rubies-egs51-nod-v3,,3.060510526845829,0.9977904000694292,0.0,2.0,,,,
224,138203,UDS,rubies-uds32-nod-v3,,3.0576724532239323,0.99776936750594,7.433050345378157e-27,0.0,0.0,,,
225,155265,UDS,rubies-uds22-nod-v3,,3.054391678477445,0.9977448256204346,9.596728634461312e-10,2.0,2.0,1.0,hard without OIII,
226,19733,EGS,rubies-egs53-nod-v3,,3.04930781823638,0.9977063066715453,9.77667923979543e-123,,,,,
227,44206,EGS,rubies-egs52-v4,,3.0271218999605085,0.9975310562851006,2.255376831420971e-18,,,,,
228,33853,UDS,rubies-uds41-nod-v3,,3.0210251631132996,0.997480795765825,2.657166713649993e-36,1.0,0.0,0.0,,
229,44012,EGS,rubies-egs52-nod-v3,,2.967449477601858,0.9969971837212782,9.962032338553016e-64,1.0,1.0,,,
230,853923,UDS,rubies-uds43-v4,,2.9144866205043742,0.9964372592005446,3.145664260717573e-280,0.0,0.0,,v4 has Ha,
231,117743,UDS,rubies-uds22-nod-v3,,2.914442083534099,0.9964367508189508,0.0077474770820623,,,,,
232,37032,EGS,rubies-egs53-nod-v3,,2.9085828276083237,0.996369290142799,0.1099437862645205,2.0,3.0,3.0,"lorentzian profile JEG: also single line, so hard",
233,171064,UDS,rubies-uds23-nod-v3,rubies-uds31-nod-v3,2.8778122943825144,0.9959955666770238,2.447703426171945e-48,1.0,0.0,,,
234,168103,UDS,rubies-uds32-nod-v3,,2.872782940276839,0.9959312644054122,2.821370071743114e-31,2.0,2.0,1.5,"need zoom, could be broad narrow JEG: there is a broad base, but we need a narrow line",
235,42956,UDS,rubies-uds2-nod-v3,,2.8594906697402807,0.9957567809980744,1.7315293648715938e-45,1.0,1.0,,,
236,17896,UDS,rubies-uds33-nod-v3,,2.8573482696485915,0.9957280317646308,9.916080778604562e-63,1.0,0.0,,OIII looks broad,
237,14307,UDS,rubies-uds43-nod-v3,rubies-uds42-nod-v3,2.8557198317721353,0.9957060614430556,3.5399459326123596e-89,2.0,0.0,,,
238,59492,UDS,rubies-uds3-nod-v3,rubies-uds2-nod-v3,2.8462728434713367,0.9955765723872394,3.0881073613635065e-66,3.0,3.0,3.0,Beautiful!!,
239,29318,UDS,rubies-uds1-nod-v3,,2.844985399643197,0.995558654122094,0.0,,,,,
240,17673,UDS,rubies-uds41-nod-v3,,2.839730439781845,0.9954848329802296,2.1516659586073188e-11,1.0,1.0,,,
241,170829,UDS,rubies-uds23-nod-v3,,2.824402165941091,0.9952631092896628,1.4313985115566526e-41,1.0,1.0,,,
242,41709,UDS,rubies-uds1-nod-v3,,2.8180916426560376,0.99516899809275,7.996888824383214e-107,1.0,0.0,,,
243,1905,EGS,rubies-egs52-nod-v3,,2.732589086092891,0.9937161324851486,1.5927894623908863e-84,1.0,0.0,,,
244,45274,EGS,rubies-egs53-nod-v3,,2.716787640905695,0.9934081112208216,7.193444426011256e-283,,,,,
245,159190,UDS,rubies-uds21-nod-v3,,2.676247415968626,0.992554833906052,3.0009219634834652e-43,1.0,1.0,,,
246,50522,EGS,rubies-egs62-nod-v3,,2.670807561469379,0.9924330985830904,0.3081332175241256,,,,,
247,22229,EGS,rubies-egs51-nod-v3,,2.6620442119219483,0.9922332323771568,6.211642473828745e-147,0.0,0.0,,,
248,62900,EGS,rubies-egs61-nod-v3,,2.623914388935598,0.9913074368525724,2.1758779809467126e-80,,,,,
249,41827,EGS,rubies-egs62-nod-v3,rubies-egs63-nod-v3,2.6123687202527575,0.9910082781515732,2.328890588252131e-10,1.0,0.0,,,
250,17004,EGS,rubies-egs53-nod-v3,,2.605031914414263,0.9908134297457843,0.0,,,,,
251,25984,EGS,rubies-egs63-v4,,2.5978075879926963,0.990617894996766,1.5707630371291167e-08,,,,,
252,158695,UDS,rubies-uds23-nod-v3,,2.5977931502950824,0.9906175005346036,2.0617637806952375e-09,,,,,
253,14460,UDS,rubies-uds41-nod-v3,,2.5977384913991073,0.9906160070276708,1.7489615624461845e-15,,,,,
254,148906,UDS,rubies-uds21-nod-v3,,2.586353778901515,0.9903002684223888,2.112813970727036e-45,0.0,0.0,,,
255,28720,EGS,rubies-egs52-nod-v3,,2.586352557957869,0.9903002340595192,5.55118409753294e-150,1.0,1.0,1.0,,
256,171536,UDS,rubies-uds23-nod-v3,,2.5735985755372273,0.9899353028498712,7.472117762738869e-114,,,,,
257,-136,UDS,rubies-uds3-nod-v3,,2.5696060712526716,0.9898185782779044,3.78533620623002e-07,0.0,,,Revisit,
258,145014,UDS,rubies-uds32-nod-v3,,2.5502910607182128,0.98923669815124,7.3331745970809865e-31,,,,,
259,905583,EGS,rubies-egs51-v4,,2.533597445275013,0.9887101654787844,2.196733754539652e-29,,,,,
260,56230,UDS,rubies-uds2-nod-v3,rubies-uds3-nod-v3,2.508022493775048,0.9878591061793756,0.7168060667749707,1.0,1.0,,,
261,34647,EGS,rubies-egs63-nod-v3,,2.4942093922400494,0.9873761949937748,1.1411109218661414e-94,1.0,1.0,,weird Ha shape,
262,36046,EGS,rubies-egs62-nod-v3,,2.481517666011821,0.9869175774663924,4.740830960526286e-08,,0.0,,,
263,14946,UDS,rubies-uds41-nod-v3,,2.4415812792775498,0.9853769038122948,5.291435862966566e-84,,,,,
264,58473,UDS,rubies-uds3-nod-v3,,2.41079928937464,0.9840823945506932,0.2015802583724329,,,,,
265,179503,UDS,rubies-uds23-nod-v3,,2.4098883177396075,0.984042595544232,5.326699841145713e-109,,,,,
266,36702,UDS,rubies-uds41-nod-v3,,2.364269092421842,0.9819343147598528,0.0614659932827135,3.0,3.0,2.0,"JEG: I see why the 3, but still think this is very tough",
267,8356,UDS,rubies-uds42-nod-v3,,2.3496087962241914,0.9812068489327418,9.155122446173926e-84,0.0,0.0,,unphysical Hb/Ha ratio,
268,15570,UDS,rubies-uds1-v4,,2.3447247393219306,0.9809588687841024,0.0600601596968545,,,,,
269,25029,EGS,rubies-egs52-nod-v3,,2.340707312243817,0.9807527506598088,0.0,1.0,0.0,,,
270,38036,UDS,rubies-uds41-v4,,2.3385369964735423,0.980640591204711,0.0063961516451671,0.0,0.0,,,
271,31098,UDS,rubies-uds33-nod-v3,,2.3244592335538936,0.9798991059467508,1.2887412195909596e-20,,,,,
272,35409,EGS,rubies-egs63-nod-v3,rubies-egs62-nod-v3,2.293977313486855,0.9782081981055158,1.6865100182245348e-11,1.0,1.0,1.0,,
273,44417,UDS,rubies-uds41-nod-v3,,2.2771651522765386,0.9772236347538186,1.0,1.0,1.0,,,
274,153851,UDS,rubies-uds23-v4,,2.274434999355079,0.9770601548852764,2.2499282821718135e-15,,,,,
275,174724,UDS,rubies-uds31-nod-v3,,2.2657905788063095,0.9765357915089612,1.7413744483631804e-52,1.0,1.0,,,
276,31354,EGS,rubies-egs53-nod-v3,,2.2555639552093316,0.9759020472712064,1.2147108327691435e-100,,,,,
277,175489,UDS,rubies-uds31-nod-v3,,2.255141798465907,0.9758755702547496,8.073373539402083e-68,,,,,
278,47356,EGS,rubies-egs61-nod-v3,,2.247947238104988,0.9754204454947428,1.0841471029027346e-41,,,,,
279,32818,UDS,rubies-uds33-nod-v3,,2.244959045626981,0.9752292381804084,6.7797147619794785e-155,,,,,
280,14629,UDS,rubies-uds42-nod-v3,rubies-uds43-nod-v3,2.2428403963239174,0.9750928915404043,5.493115132544666e-13,1.0,0.0,,,
281,29330,UDS,rubies-uds41-nod-v3,,2.2286836820748617,0.9741650412588622,1.420580669872453e-38,,,,,
282,161927,UDS,rubies-uds23-v4,,2.2265375964846297,0.9740218064027354,9.021423730378868e-38,,,,,
283,150378,UDS,rubies-uds31-nod-v3,,2.2262854481134218,0.9740049324324728,0.999999999994432,,,,,
284,73433,EGS,rubies-egs61-nod-v3,,2.1974773376089702,0.972013626742072,5.149131682967364e-24,,,,,
285,50758,EGS,rubies-egs63-v4,,2.1969777182037564,0.9719779624166428,8.437368350373048e-11,0.0,0.0,,,
286,41436,UDS,rubies-uds1-nod-v3,,2.1912678310509732,0.9715675834699709,4.599784691297955e-171,1.5,0.0,0.0,Tiny if true,
287,171802,UDS,rubies-uds21-nod-v3,,2.178846704364842,0.9706569419241174,1.9889248435765752e-14,1.0,2.0,1.0,"really marginal, could be broad narrow",
288,138183,UDS,rubies-uds23-nod-v3,,2.1612329465862095,0.9693226503975648,1.703311742947082e-83,,,,,
289,147123,UDS,rubies-uds31-nod-v3,,2.146709173541738,0.968183558004213,1.7298089869117384e-56,,,,,
290,65633,EGS,rubies-egs61-nod-v3,,2.144957757066594,0.9680437753660516,2.1325260825139855e-88,,,,,
291,825096,UDS,rubies-uds42-v4,,2.1380223220564982,0.9674850684154602,1.3428498136853173e-171,,,,,
292,137491,UDS,rubies-uds22-nod-v3,,2.131909621883948,0.966985722927204,1.1181135188602183e-48,,,,,
293,37961,UDS,rubies-uds42-nod-v3,,2.1308643843807076,0.9668996837325284,1.2153585478350258e-57,0.0,0.0,0.0,,
294,64057,EGS,rubies-egs62-nod-v3,,2.130311971252329,0.96685413413044,0.0023759820843786,,,,,
295,13021,EGS,rubies-egs52-nod-v3,,2.1164517740653843,0.965693597321504,0.8767409006666431,2.0,1.0,1.0,,
296,45405,EGS,rubies-egs62-nod-v3,,2.0675681529912477,0.9613193506460612,2.1918432286796216e-32,1.0,1.0,,don't trust SNR,
297,132184,UDS,rubies-uds22-nod-v3,,2.0585192185187786,0.96045968165258,0.0009840010751218,,,,,
298,53276,EGS,rubies-egs63-nod-v3,,2.0452071189791745,0.9591655570551784,0.0,1.0,1.0,,,
299,54998,UDS,rubies-uds2-nod-v3,,2.0291065814746623,0.9575525642947352,2.802817866077331e-32,0.0,0.0,0.0,,
300,19174,EGS,rubies-egs53-nod-v3,,2.0270609580631382,0.9573438210150094,1.3256530918554614e-129,,,,,
301,33729,UDS,rubies-uds1-nod-v3,,1.97606205292168,0.9518522504091428,2.521709811622303e-08,1.5,1.0,0.0,"Low SNR, don't know if I trust it",
302,54059,UDS,rubies-uds2-nod-v3,,1.9702525069267869,0.9511905614499672,4.2199316639920325e-55,2.0,,,,
303,140777,UDS,rubies-uds32-nod-v3,,1.9701644893357155,0.9511804781097524,6.068934765283569e-22,,,,,
304,43993,EGS,rubies-egs53-nod-v3,,1.9562571956038084,0.9495651361500492,6.86311197801819e-38,2.0,2.0,1.0,"JEG: this is a single line, so again I think the decision tree ",
305,120807,UDS,rubies-uds22-nod-v3,,1.9303328544157177,0.9464343912769638,0.3161343222997966,,,,,
306,32524,EGS,rubies-egs53-nod-v3,,1.9149194571082304,0.9444972239643236,9.627484634741379e-29,,,,,
307,144546,UDS,rubies-uds22-v4,,1.908935020877891,0.9437295254145676,1.0975385668423383e-22,,,,,
308,150496,UDS,rubies-uds23-nod-v3,,1.8831381262387197,0.9403183484763016,1.3557366160004568e-186,,,,,
309,150797,UDS,rubies-uds22-nod-v3,,1.8740359160070064,0.9390745250467049,0.001077861106185,,,,,
310,28579,UDS,rubies-uds43-nod-v3,,1.8608006941457451,0.9372276725505204,2.5727230178362337e-159,,,,,
311,39466,UDS,rubies-uds33-nod-v3,,1.8604583817088205,0.9371792986027812,3.378331778498002e-24,,,,,
312,46815,EGS,rubies-egs52-nod-v3,rubies-egs61-nod-v3,1.856298094104377,0.936588919388932,1.750342440130449e-38,,,,,
313,140121,UDS,rubies-uds32-nod-v3,,1.8547144755823803,0.9363629894769108,0.2242783758455885,1.0,1.0,,bad continuum,
314,71096,EGS,rubies-egs62-nod-v3,,1.8465412341527911,0.935186342032451,5.335717940630927e-17,,,,,
315,843252,UDS,rubies-uds41-v4,,1.8446015574220336,0.9349044797079824,8.374199996670229e-103,,,,,
316,38644,UDS,rubies-uds1-nod-v3,,1.831544086978517,0.9329806263883704,0.8378127419248061,,,,,
317,47179,EGS,rubies-egs63-nod-v3,,1.8302667474328032,0.932789938843487,0.3033772095462081,,,,,
318,34827,UDS,rubies-uds33-nod-v3,,1.8265499049562968,0.932232528716786,5.206442091012507e-53,,,,,
319,146995,UDS,rubies-uds23-nod-v3,,1.8055194423619183,0.9290065640975826,0.8062825242830771,,,,,
320,935028,EGS,rubies-egs63-nod-v3,,1.8054769040643588,0.928999913533936,0.0,,,,,
321,20260,UDS,rubies-uds1-nod-v3,,1.795938400333954,0.9274956856150736,0.116355629108623,,,,,
322,148350,UDS,rubies-uds32-nod-v3,,1.791783152440868,0.9268322914258748,3.4089893932331978e-304,0.0,0.0,,,
323,50264,EGS,rubies-egs63-nod-v3,,1.7885084696010418,0.9263059895689416,1.26353376905779e-06,,,,,
324,28190,EGS,rubies-egs63-nod-v3,,1.7824372890732212,0.9253220508113426,6.2104753220601625e-09,,,,,
325,12594,UDS,rubies-uds42-nod-v3,,1.7761217529775395,0.9242871484509952,0.997923680642311,1.0,,,Evolved galaxy?,
326,60775,EGS,rubies-egs63-nod-v3,,1.7760888205859655,0.9242817214299534,0.0252791030100221,1.0,1.0,1.0,weird shape,
327,44556,EGS,rubies-egs52-nod-v3,,1.775159145518567,0.924128386656096,0.8727113665230214,,,,,
328,18611,UDS,rubies-uds33-nod-v3,,1.772109721791638,0.9236236545344302,0.9999668154280936,1.0,,,Looks like contamination,
329,11721,UDS,rubies-uds41-nod-v3,,1.762026549901311,0.9219351881952214,0.0131181119067553,,,,,
330,136168,UDS,rubies-uds32-nod-v3,,1.7571826386801712,0.9211133164875472,4.17438139837403e-29,,,,,
331,150839,UDS,rubies-uds22-nod-v3,,1.7474394571773322,0.9194388618206027,0.0044690723820254,,,,,
332,10118,UDS,rubies-uds43-nod-v3,,1.7474058131647312,0.9194330301656812,7.691109941095609e-20,2.0,0.0,,,
333,14183,UDS,rubies-uds41-nod-v3,,1.7443261797211824,0.9188977708803516,3.867105570836787e-121,,,,,
334,51013,UDS,rubies-uds3-nod-v3,,1.7441276582474332,0.9188631678191344,2.2589143488346298e-259,1.0,0.0,,,
335,146730,UDS,rubies-uds23-nod-v3,rubies-uds22-nod-v3,1.7332490151912945,0.916948581512641,1.7436049574513547e-161,1.0,0.0,0.0,Very maybe JEG: also seems to be two of these.,
336,29237,EGS,rubies-egs53-nod-v3,,1.7305419924806988,0.9164665146040548,5.13153592428202e-170,0.0,0.0,,,
337,24710,UDS,rubies-uds43-nod-v3,,1.7158452243832594,0.913809625636025,1.7604372324470136e-52,,,,,
338,30005,UDS,rubies-uds1-nod-v3,,1.71111128223445,0.9129394281664006,0.0704722971766636,,,,,
339,37406,UDS,rubies-uds2-nod-v3,,1.699939530243984,0.9108576996487472,3.874750419533414e-14,,,,,
340,23409,UDS,rubies-uds42-nod-v3,,1.6947808117572205,0.9098829911697076,1.3774094798817779e-21,,,,,
341,39504,UDS,rubies-uds42-nod-v3,,1.6907554492895926,0.9091164808398896,3.197331344846223e-19,1.0,1.0,1.0,,
342,167435,UDS,rubies-uds23-nod-v3,,1.6890986129258003,0.9087994663657942,0.0003314621292646,,,,,
343,63141,EGS,rubies-egs62-nod-v3,,1.6860164478836948,0.90820736861885,2.291996671693251e-06,1.0,1.0,1.0,Too low SNr,
344,45447,UDS,rubies-uds41-nod-v3,,1.6798169170837096,0.9070070573508427,3.497202330159834e-38,,,,,
345,28168,UDS,rubies-uds41-nod-v3,rubies-uds42-nod-v3,1.6777797672338146,0.9066098994238814,0.2014514198223542,,,,,
346,23221,EGS,rubies-egs52-nod-v3,,1.676900714056862,0.906438101494453,2.630447388539235e-92,1.0,0.0,,,
347,633,EGS,rubies-egs52-nod-v3,,1.6700663870460828,0.9050937704055912,7.721784163278759e-19,,,,,
348,122590,UDS,rubies-uds22-nod-v3,,1.6594270319860038,0.9029702270958964,4.5969994381932465e-124,,,,,
349,54373,EGS,rubies-egs61-nod-v3,,1.6452513689870352,0.9000820159254616,0.0013384909044805,,,,,
350,152282,UDS,rubies-uds32-nod-v3,,1.6340044294919422,0.8977420794804157,1.8969355502162418e-15,1.0,0.0,,Maaaybe,
351,45148,UDS,rubies-uds33-nod-v3,,1.6259776801068693,0.8960455964320735,1.9385870684424868e-32,,,,,
352,22615,EGS,rubies-egs51-nod-v3,,1.6170671153645908,0.894136205673042,5.387946610695847e-18,,,,,
353,26215,EGS,rubies-egs63-nod-v3,,1.6133515041645028,0.8933318371858922,6.402605585716103e-197,,,,,
354,51466,EGS,rubies-egs62-nod-v3,,1.599363581163376,0.8902601604870531,1.8586187219473293e-18,,1.0,,,
355,36143,EGS,rubies-egs53-nod-v3,,1.591586476803554,0.888522349379881,0.000265004672099,,,,,
356,21740,EGS,rubies-egs52-nod-v3,,1.590055623145893,0.8881777323316894,3.090935261639539e-36,0.0,0.0,0.0,,
357,28927,EGS,rubies-egs53-nod-v3,,1.577107857112924,0.8852292903727147,3.738879116194144e-10,,,,,
358,24458,UDS,rubies-uds43-nod-v3,,1.5565751876720788,0.8804286214069675,1.8810220274104395e-79,,,,,
359,49926,UDS,rubies-uds1-nod-v3,,1.5549623418982954,0.8800449616786384,2.97123257609741e-37,0.0,,0.0,Interesting failure mode,
360,57660,EGS,rubies-egs62-nod-v3,,1.5518229000317794,0.8792953950404393,2.476288930279821e-150,,,,,
361,18903,UDS,rubies-uds1-nod-v3,,1.543891763751275,0.8773854442833329,0.8071742578162142,1.0,2.0,,Could be broad narrow,
362,49109,UDS,rubies-uds3-v4,,1.54038310785708,0.8765330035158131,1.3166485831597917e-06,,,,,
363,37967,UDS,rubies-uds3-nod-v3,rubies-uds1-nod-v3,1.5360428011731588,0.8754721166936433,1.040572381042983e-31,,,,,
364,140533,UDS,rubies-uds31-nod-v3,,1.5295666358981983,0.8738759668052073,0.9959501589900732,,,,,
365,45335,EGS,rubies-egs61-nod-v3,,1.526284109575081,0.8730608756942643,5.023063211981555e-36,,,,,
366,39476,UDS,rubies-uds2-v4,,1.5261613470031212,0.8730303129145112,1.6108101119144516e-14,,,,,
367,28245,EGS,rubies-egs52-nod-v3,,1.5221679108569814,0.8720329866653825,3.8258590845819585e-36,,,,,
368,28760,EGS,rubies-egs52-nod-v3,,1.5006248069447208,0.866547368619579,1.4634898604000813e-06,,,,,
369,51245,UDS,rubies-uds3-nod-v3,,1.489629944764188,0.8636784360771341,1.4336538400904072e-05,,,,,
370,155948,UDS,rubies-uds32-v4,,1.4864250952979623,0.8628332839724966,1.0,,,,,
371,42386,UDS,rubies-uds1-nod-v3,,1.4858652805813757,0.8626852412690327,1.2965374109730332e-07,0.0,,,,
372,24631,UDS,rubies-uds42-nod-v3,,1.48487414585843,0.8624228340480159,1.1944653760151451e-147,,,,,
373,15032,EGS,rubies-egs52-nod-v3,,1.4821105883318757,0.8616891281125535,4.8339768558150084e-104,,,,,
374,162865,UDS,rubies-uds21-nod-v3,,1.479586767443953,0.8610164399835268,0.0121649331200312,,,,,
375,145541,UDS,rubies-uds22-nod-v3,rubies-uds23-nod-v3,1.4792506036992594,0.8609266505585886,5.473758444198409e-109,,,,,
376,167007,UDS,rubies-uds23-nod-v3,,1.466022678007111,0.8573578912339449,3.1365770167573445e-84,,,,,
377,150464,UDS,rubies-uds31-nod-v3,,1.4590945862091025,0.8554609239004569,7.218175979705662e-138,,,,,
378,33489,UDS,rubies-uds43-nod-v3,rubies-uds42-nod-v3,1.4524402829470908,0.8536207776488458,4.115500899386692e-14,,,,,
379,181260,UDS,rubies-uds31-nod-v3,,1.4406733464741368,0.8503230117267119,5.9891381633252635e-12,1.0,,,,
380,41916,UDS,rubies-uds3-nod-v3,,1.4297953245066333,0.8472242285999967,1.0626530194068135e-264,1.0,,,Really faint if true,
381,40327,UDS,rubies-uds2-nod-v3,,1.4276061120833083,0.8465947366168556,0.9988129991466512,,,,,
382,49126,UDS,rubies-uds33-nod-v3,,1.4210067853906856,0.8446852131606352,0.6716317359265866,,,,,
383,37142,EGS,rubies-egs63-v4,,1.4102258088892956,0.8415269826524832,5.321941786304318e-22,,,,,
384,162503,UDS,rubies-uds21-nod-v3,,1.407659582985029,0.8407681048728576,1.2376277587234756e-27,,,,,
385,54262,EGS,rubies-egs62-nod-v3,,1.389599579873097,0.8353494965867403,0.0040395009656982,,,,,
386,15672,UDS,rubies-uds43-nod-v3,,1.3867622045374224,0.8344857144418886,3.8545687716621213e-75,,,,,
387,17197,UDS,rubies-uds33-nod-v3,,1.3854828670050017,0.8340951322060515,7.199298110589062e-11,,,,,
388,37791,EGS,rubies-egs63-nod-v3,,1.3841803621615778,0.8336967651211671,1.8970190218440631e-87,,,,,
389,12012,UDS,rubies-uds1-nod-v3,,1.3602610536732562,0.8262526717673844,5.5796370250275284e-68,1.0,0.0,,,
390,45892,EGS,rubies-egs53-nod-v3,,1.3560292636333244,0.8249101426684051,9.77449278938389e-144,,,,,
391,44041,UDS,rubies-uds1-nod-v3,,1.3517500901462114,0.8235447247695533,2.965287630260543e-10,,,,,
392,26776,EGS,rubies-egs52-v4,rubies-egs63-v4,1.348874452330843,0.822622704605187,6.357245967268351e-17,,,,,
393,43893,EGS,rubies-egs62-nod-v3,,1.34305624648491,0.8207462383219193,2.914502954783178e-10,1.0,1.0,,,
394,173360,UDS,rubies-uds21-v4,,1.3239316506982428,0.8144742545528846,0.0182408232069512,,,,,
395,17990,UDS,rubies-uds33-nod-v3,,1.317990127386066,0.8124930471500764,0.040324712733494,2.0,1.0,,,
396,184352,UDS,rubies-uds31-nod-v3,,1.3163369095118231,0.8119390122072973,4.576880962350549e-24,0.0,0.0,,,
397,41435,UDS,rubies-uds33-nod-v3,,1.313573795160555,0.8110103279561547,1.251282055784604e-14,,,,,
398,63002,EGS,rubies-egs53-nod-v3,,1.3122932965862093,0.8105788069283785,4.012684041225501e-06,,,,,
399,50588,EGS,rubies-egs62-nod-v3,,1.3115857843025858,0.8103400679116944,0.0433663082792692,1.0,,,Could be?,
400,44075,UDS,rubies-uds1-v4,,1.3084980413151863,0.8092955615167954,0.8981013779232705,,,,,
401,16020,UDS,rubies-uds41-nod-v3,,1.3030162205503193,0.8074307760976253,2.4760002936598894e-05,1.0,1.0,1.0,bad continuum fit (overlaps),
402,7026,UDS,rubies-uds42-nod-v3,,1.286954602346281,0.8018898880821346,3.1492737802463656e-48,,,,,
403,41251,EGS,rubies-egs62-nod-v3,,1.2664766025007788,0.7946574989998706,1.9327431833849296e-55,,,,,
404,48636,EGS,rubies-egs62-nod-v3,rubies-egs63-nod-v3,1.2642650260744563,0.793865081835096,0.0003664313402736,1.5,,,I doubt it,
405,25614,UDS,rubies-uds33-nod-v3,,1.2604148304388048,0.7924802455483049,1.0,,,,,
406,69821,EGS,rubies-egs61-nod-v3,,1.2558658956645423,0.7908354046628325,4.5737707778506695e-10,0.0,0.0,0.0,fitting in absorption,
407,53188,UDS,rubies-uds2-nod-v3,,1.2506376844242482,0.7889333047880306,0.0015172862043501,,,,,
408,25470,EGS,rubies-egs51-nod-v3,,1.2453203641389337,0.7869859869613718,6.062885756594358e-88,,,,,
409,57047,EGS,rubies-egs61-nod-v3,,1.243158252968615,0.7861904769420869,2.993716305000189e-10,,,,,
410,13060,UDS,rubies-uds43-v4,,1.2420262688494983,0.7857731298867789,0.0556912095416839,,,,,
411,36628,EGS,rubies-egs63-nod-v3,,1.2325759116187291,0.7822659713637519,0.0045217204761567,,,,,
412,32941,UDS,rubies-uds43-nod-v3,,1.2320916721363246,0.782085158074488,5.402197062897061e-07,,,,,
413,38861,UDS,rubies-uds2-nod-v3,,1.2320605780119542,0.7820735439529379,1.8301894508687775e-172,,,,,
414,56000,EGS,rubies-egs53-nod-v3,,1.2307404675380704,0.7815800523884369,1.1244578010090137e-35,1.0,0.0,1.0,,
415,39348,EGS,rubies-egs53-nod-v3,,1.2306219895686588,0.7815357230140663,2.067296463168307e-97,,,,,
416,138931,UDS,rubies-uds22-v4,,1.2288827489488443,0.7808842296970775,2.0804733107750323e-09,,,,,
417,19668,UDS,rubies-uds33-nod-v3,,1.2264558012754794,0.7799728017952786,7.432795448499559e-304,,,,,
418,164457,UDS,rubies-uds21-nod-v3,,1.2212868690722885,0.7780225766809601,1.8162507219015078e-09,,,,,
419,26987,UDS,rubies-uds43-nod-v3,,1.2212421068894803,0.7780056341205813,1.566676989292205e-12,,,,,
420,46985,EGS,rubies-egs53-nod-v3,,1.219639763140047,0.7773985342301991,0.9960726759305084,,,,,
421,37939,UDS,rubies-uds2-nod-v3,rubies-uds1-nod-v3,1.217102012681488,0.776434594966222,6.671057310109685e-61,,,,,
422,58967,UDS,rubies-uds2-nod-v3,,1.2068134703051483,0.7724960127417804,9.770559533436267e-10,0.0,,,,
423,27104,EGS,rubies-egs63-nod-v3,,1.1956192955360014,0.7681548418879501,5.60796332065001e-36,,,,,
424,3266,EGS,rubies-egs52-v4,,1.1934583356360695,0.7673100797961656,1.2430864663122294e-75,,,,,
